# FrameID, Timestamp_Sec, Odom_X, Odom_Y, Odom_Yaw, Lat, Lon
1854, 1762515348.231743, 693079.8364, 5339042.5251, 2.5729, 48.175223539, 11.597295184
1855, 1762515348.264232, 693079.9162, 5339042.6479, 2.5733, 48.175224621, 11.597296307
1856, 1762515348.292945, 693079.9941, 5339042.7673, 2.5736, 48.175225674, 11.597297401
1857, 1762515348.331246, 693080.0769, 5339042.8937, 2.5739, 48.175226788, 11.597298566
1858, 1762515348.375250, 693080.1698, 5339043.0593, 2.5741, 48.175228251, 11.597299881
1859, 1762515348.403013, 693080.1833, 5339043.0800, 2.5741, 48.175228433, 11.597300071
1860, 1762515348.436924, 693080.3002, 5339043.2595, 2.5743, 48.175230016, 11.597301714
1861, 1762515348.465990, 693080.3143, 5339043.2813, 2.5744, 48.175230207, 11.597301913
1862, 1762515348.508065, 693080.3985, 5339043.4107, 2.5745, 48.175231347, 11.597303097
1863, 1762515348.542649, 693080.4793, 5339043.5344, 2.5746, 48.175232438, 11.597304232
1864, 1762515348.576748, 693080.5600, 5339043.6577, 2.5747, 48.175233525, 11.597305366
1865, 1762515348.597241, 693080.5699, 5339043.6729, 2.5748, 48.175233659, 11.597305506
1866, 1762515348.632377, 693080.6724, 5339043.8298, 2.5750, 48.175235042, 11.597306947
1867, 1762515348.667763, 693080.7915, 5339044.0124, 2.5752, 48.175236651, 11.597308620
1868, 1762515348.715814, 693080.8579, 5339044.1148, 2.5754, 48.175237553, 11.597309555
1869, 1762515348.766351, 693080.9670, 5339044.2829, 2.5758, 48.175239034, 11.597311089
1870, 1762515348.794210, 693081.0775, 5339044.4521, 2.5762, 48.175240526, 11.597312643
1871, 1762515348.829086, 693081.0995, 5339044.4856, 2.5763, 48.175240821, 11.597312951
1872, 1762515348.852890, 693081.1750, 5339044.6009, 2.5765, 48.175241837, 11.597314013
1873, 1762515348.882755, 693081.2529, 5339044.7203, 2.5767, 48.175242889, 11.597315108
1874, 1762515348.927625, 693081.3373, 5339044.8508, 2.5768, 48.175244040, 11.597316295
1875, 1762515348.958761, 693081.3521, 5339044.8738, 2.5768, 48.175244243, 11.597316503
1876, 1762515348.980721, 693081.4462, 5339045.0198, 2.5769, 48.175245529, 11.597317827
1877, 1762515349.012344, 693081.4613, 5339045.0431, 2.5769, 48.175245735, 11.597318039
1878, 1762515349.038785, 693081.5730, 5339045.2149, 2.5771, 48.175247250, 11.597319609
1879, 1762515349.066722, 693081.5864, 5339045.2357, 2.5771, 48.175247432, 11.597319799
1880, 1762515349.104937, 693081.6677, 5339045.3604, 2.5772, 48.175248531, 11.597320940
1881, 1762515349.147927, 693081.7510, 5339045.4885, 2.5774, 48.175249661, 11.597322112
1882, 1762515349.165849, 693081.8431, 5339045.6305, 2.5777, 48.175250912, 11.597323407
1883, 1762515349.204765, 693081.9339, 5339045.7704, 2.5780, 48.175252145, 11.597324684
1884, 1762515349.230878, 693081.9718, 5339045.8287, 2.5781, 48.175252659, 11.597325217
1885, 1762515349.261921, 693082.0495, 5339045.9481, 2.5783, 48.175253712, 11.597326309
1886, 1762515349.303140, 693082.0673, 5339045.9755, 2.5783, 48.175253953, 11.597326560
1887, 1762515349.332629, 693082.1430, 5339046.0922, 2.5786, 48.175254981, 11.597327624
1888, 1762515349.366451, 693082.2408, 5339046.2438, 2.5788, 48.175256318, 11.597329000
1889, 1762515349.395281, 693082.3227, 5339046.3712, 2.5790, 48.175257441, 11.597330152
1890, 1762515349.430095, 693082.3599, 5339046.4384, 2.5790, 48.175258035, 11.597330680
1891, 1762515349.468110, 693082.4327, 5339046.5596, 2.5793, 48.175259105, 11.597331706
1892, 1762515349.498906, 693082.5080, 5339046.6764, 2.5798, 48.175260135, 11.597332766
1893, 1762515349.532642, 693082.5236, 5339046.7006, 2.5800, 48.175260348, 11.597332985
1894, 1762515349.574170, 693082.6024, 5339046.8227, 2.5809, 48.175261424, 11.597334093
1895, 1762515349.599931, 693082.6943, 5339046.9661, 2.5824, 48.175262688, 11.597335387
1896, 1762515349.636084, 693082.7908, 5339047.1171, 2.5846, 48.175264020, 11.597336745
1897, 1762515349.673752, 693082.8080, 5339047.1439, 2.5851, 48.175264256, 11.597336986
1898, 1762515349.710649, 693082.9193, 5339047.3172, 2.5885, 48.175265783, 11.597338552
1899, 1762515349.731537, 693082.9887, 5339047.4251, 2.5908, 48.175266735, 11.597339529
1900, 1762515349.778378, 693083.0692, 5339047.5515, 2.5935, 48.175267849, 11.597340661
1901, 1762515349.806947, 693083.0819, 5339047.5717, 2.5940, 48.175268027, 11.597340841
1902, 1762515349.849055, 693083.1784, 5339047.7261, 2.5973, 48.175269390, 11.597342199
1903, 1762515349.886444, 693083.2845, 5339047.8988, 2.6011, 48.175270914, 11.597343696
1904, 1762515349.915911, 693083.2980, 5339047.9208, 2.6016, 48.175271108, 11.597343886
1905, 1762515349.950802, 693083.3702, 5339048.0388, 2.6044, 48.175272149, 11.597344903
1906, 1762515349.985540, 693083.4421, 5339048.1561, 2.6074, 48.175273184, 11.597345918
1907, 1762515350.010148, 693083.5094, 5339048.2660, 2.6104, 48.175274153, 11.597346867
1908, 1762515350.040784, 693083.5226, 5339048.2875, 2.6110, 48.175274343, 11.597347052
1909, 1762515350.074709, 693083.6118, 5339048.4346, 2.6151, 48.175275641, 11.597348310
1910, 1762515350.109541, 693083.7130, 5339048.6044, 2.6196, 48.175277140, 11.597349739
1911, 1762515350.148742, 693083.7296, 5339048.6324, 2.6203, 48.175277387, 11.597349973
1912, 1762515350.186876, 693083.8000, 5339048.7514, 2.6231, 48.175278439, 11.597350968
1913, 1762515350.201249, 693083.8603, 5339048.8537, 2.6252, 48.175279341, 11.597351820
1914, 1762515350.237460, 693083.8752, 5339048.8789, 2.6257, 48.175279564, 11.597352030
1915, 1762515350.276514, 693083.9628, 5339049.0290, 2.6282, 48.175280890, 11.597353268
1916, 1762515350.301348, 693084.0536, 5339049.1869, 2.6302, 48.175282284, 11.597354551
1917, 1762515350.331555, 693084.0662, 5339049.2090, 2.6304, 48.175282480, 11.597354730
1918, 1762515350.378316, 693084.1374, 5339049.3337, 2.6317, 48.175283582, 11.597355737
1919, 1762515350.408992, 693084.2021, 5339049.4464, 2.6327, 48.175284578, 11.597356653
1920, 1762515350.431527, 693084.2637, 5339049.5531, 2.6337, 48.175285520, 11.597357523
1921, 1762515350.462426, 693084.2760, 5339049.5744, 2.6339, 48.175285708, 11.597357697
1922, 1762515350.495166, 693084.3587, 5339049.7180, 2.6350, 48.175286976, 11.597358867
1923, 1762515350.545739, 693084.4598, 5339049.8952, 2.6362, 48.175288542, 11.597360297
1924, 1762515350.568300, 693084.4687, 5339049.9109, 2.6363, 48.175288681, 11.597360423
1925, 1762515350.600369, 693084.5322, 5339050.0232, 2.6369, 48.175289673, 11.597361321
1926, 1762515350.644573, 693084.6001, 5339050.1434, 2.6375, 48.175290736, 11.597362283
1927, 1762515350.665142, 693084.6757, 5339050.2770, 2.6382, 48.175291916, 11.597363352
1928, 1762515350.699638, 693084.6890, 5339050.3005, 2.6383, 48.175292124, 11.597363540
1929, 1762515350.726612, 693084.7785, 5339050.4583, 2.6391, 48.175293518, 11.597364808
1930, 1762515350.787332, 693084.8529, 5339050.5895, 2.6398, 48.175294677, 11.597365861
1931, 1762515350.798055, 693084.8570, 5339050.5967, 2.6398, 48.175294741, 11.597365919
1932, 1762515350.834075, 693084.9208, 5339050.7099, 2.6405, 48.175295741, 11.597366822
1933, 1762515350.870034, 693084.9842, 5339050.8228, 2.6411, 48.175296739, 11.597367720
1934, 1762515350.903913, 693085.0635, 5339050.9635, 2.6419, 48.175297982, 11.597368842
1935, 1762515350.928672, 693085.0729, 5339050.9801, 2.6420, 48.175298129, 11.597368975
1936, 1762515350.975281, 693085.1689, 5339051.1502, 2.6430, 48.175299632, 11.597370334
1937, 1762515351.002563, 693085.2287, 5339051.2563, 2.6435, 48.175300570, 11.597371180
1938, 1762515351.037067, 693085.2906, 5339051.3671, 2.6441, 48.175301549, 11.597372057
1939, 1762515351.063866, 693085.3006, 5339051.3850, 2.6442, 48.175301707, 11.597372198
1940, 1762515351.099387, 693085.3787, 5339051.5255, 2.6448, 48.175302950, 11.597373305
1941, 1762515351.131346, 693085.4593, 5339051.6704, 2.6453, 48.175304230, 11.597374447
1942, 1762515351.166615, 693085.4799, 5339051.7073, 2.6454, 48.175304556, 11.597374739
1943, 1762515351.200449, 693085.5413, 5339051.8172, 2.6458, 48.175305527, 11.597375608
1944, 1762515351.234215, 693085.6022, 5339051.9263, 2.6460, 48.175306492, 11.597376470
1945, 1762515351.263661, 693085.6130, 5339051.9457, 2.6460, 48.175306663, 11.597376623
1946, 1762515351.297634, 693085.6737, 5339052.0547, 2.6462, 48.175307627, 11.597377484
1947, 1762515351.343219, 693085.7546, 5339052.1999, 2.6462, 48.175308910, 11.597378630
1948, 1762515351.385502, 693085.8392, 5339052.3616, 2.6458, 48.175310341, 11.597379831
1949, 1762515351.415248, 693085.8983, 5339052.4678, 2.6453, 48.175311280, 11.597380669
1950, 1762515351.462064, 693085.9630, 5339052.5838, 2.6445, 48.175312304, 11.597381585
1951, 1762515351.496070, 693085.9743, 5339052.6040, 2.6443, 48.175312484, 11.597381746
1952, 1762515351.525296, 693086.0488, 5339052.7367, 2.6428, 48.175313656, 11.597382799
1953, 1762515351.566927, 693086.1394, 5339052.8980, 2.6404, 48.175315081, 11.597384082
1954, 1762515351.587981, 693086.1470, 5339052.9116, 2.6402, 48.175315202, 11.597384191
1955, 1762515351.612781, 693086.2036, 5339053.0126, 2.6383, 48.175316094, 11.597384992
1956, 1762515351.640913, 693086.2137, 5339053.0307, 2.6379, 48.175316255, 11.597385135
1957, 1762515351.668532, 693086.2712, 5339053.1333, 2.6358, 48.175317161, 11.597385948
1958, 1762515351.696348, 693086.3449, 5339053.2637, 2.6330, 48.175318313, 11.597386992
1959, 1762515351.722108, 693086.3543, 5339053.2801, 2.6327, 48.175318458, 11.597387125
1960, 1762515351.777075, 693086.4505, 5339053.4467, 2.6292, 48.175319930, 11.597388485
1961, 1762515351.802454, 693086.4893, 5339053.5132, 2.6279, 48.175320517, 11.597389033
1962, 1762515351.840349, 693086.5869, 5339053.6804, 2.6244, 48.175321994, 11.597390413
1963, 1762515351.875226, 693086.6005, 5339053.7037, 2.6239, 48.175322199, 11.597390605
1964, 1762515351.895756, 693086.6567, 5339053.8000, 2.6217, 48.175323050, 11.597391399
1965, 1762515351.929939, 693086.7179, 5339053.9045, 2.6191, 48.175323973, 11.597392264
1966, 1762515351.976500, 693086.7841, 5339054.0166, 2.6162, 48.175324962, 11.597393199
1967, 1762515351.998070, 693086.7922, 5339054.0301, 2.6158, 48.175325082, 11.597393313
1968, 1762515352.032812, 693086.8707, 5339054.1618, 2.6123, 48.175326245, 11.597394422
1969, 1762515352.059941, 693086.9495, 5339054.2936, 2.6087, 48.175327409, 11.597395534
1970, 1762515352.096338, 693086.9720, 5339054.3310, 2.6077, 48.175327738, 11.597395851
1971, 1762515352.127514, 693087.0333, 5339054.4322, 2.6049, 48.175328632, 11.597396716
1972, 1762515352.172967, 693087.1007, 5339054.5417, 2.6018, 48.175329597, 11.597397666
1973, 1762515352.197520, 693087.1101, 5339054.5568, 2.6014, 48.175329731, 11.597397798
1974, 1762515352.233589, 693087.1915, 5339054.6874, 2.5976, 48.175330883, 11.597398945
1975, 1762515352.269243, 693087.2747, 5339054.8512, 2.5930, 48.175332333, 11.597400129
1976, 1762515352.291122, 693087.2836, 5339054.8654, 2.5925, 48.175332458, 11.597400254
1977, 1762515352.326100, 693087.3481, 5339054.9686, 2.5892, 48.175333368, 11.597401163
1978, 1762515352.377248, 693087.4190, 5339055.0811, 2.5855, 48.175334360, 11.597402162
1979, 1762515352.401706, 693087.4798, 5339055.1767, 2.5821, 48.175335203, 11.597403018
1980, 1762515352.429039, 693087.4905, 5339055.1934, 2.5815, 48.175335351, 11.597403168
1981, 1762515352.460022, 693087.5713, 5339055.3192, 2.5769, 48.175336460, 11.597404305
1982, 1762515352.496041, 693087.6671, 5339055.4672, 2.5714, 48.175337764, 11.597405652
1983, 1762515352.527275, 693087.6795, 5339055.4864, 2.5707, 48.175337933, 11.597405827
1984, 1762515352.572667, 693087.7499, 5339055.5938, 2.5666, 48.175338880, 11.597406816
1985, 1762515352.596995, 693087.8126, 5339055.6882, 2.5628, 48.175339711, 11.597407696
1986, 1762515352.630200, 693087.8972, 5339055.8138, 2.5577, 48.175340818, 11.597408884
1987, 1762515352.658129, 693087.9085, 5339055.8306, 2.5570, 48.175340965, 11.597409043
1988, 1762515352.695045, 693088.0078, 5339055.9761, 2.5505, 48.175342247, 11.597410436
1989, 1762515352.729527, 693088.0763, 5339056.0761, 2.5457, 48.175343127, 11.597411398
1990, 1762515352.778184, 693088.1505, 5339056.1834, 2.5403, 48.175344072, 11.597412438
1991, 1762515352.806691, 693088.2169, 5339056.2782, 2.5354, 48.175344906, 11.597413368
1992, 1762515352.840111, 693088.2308, 5339056.2979, 2.5343, 48.175345080, 11.597413563
1993, 1762515352.866258, 693088.3153, 5339056.4168, 2.5280, 48.175346125, 11.597414746
1994, 1762515352.896272, 693088.3976, 5339056.5314, 2.5219, 48.175347133, 11.597415899
1995, 1762515352.935246, 693088.4320, 5339056.5788, 2.5194, 48.175347550, 11.597416381
1996, 1762515352.970754, 693088.5036, 5339056.6764, 2.5143, 48.175348408, 11.597417382
1997, 1762515353.004908, 693088.5752, 5339056.7727, 2.5092, 48.175349254, 11.597418384
1998, 1762515353.031569, 693088.5868, 5339056.7881, 2.5084, 48.175349390, 11.597418546
1999, 1762515353.066448, 693088.6787, 5339056.9096, 2.5019, 48.175350457, 11.597419830
2000, 1762515353.098187, 693088.7828, 5339057.0455, 2.4946, 48.175351651, 11.597421284
2001, 1762515353.130602, 693088.7980, 5339057.0653, 2.4935, 48.175351825, 11.597421496
2002, 1762515353.177162, 693088.8771, 5339057.1677, 2.4878, 48.175352724, 11.597422601
2003, 1762515353.199569, 693088.9193, 5339057.2194, 2.4849, 48.175353177, 11.597423188
2004, 1762515353.233911, 693088.9990, 5339057.3169, 2.4795, 48.175354032, 11.597424299
2005, 1762515353.260027, 693089.0596, 5339057.3911, 2.4754, 48.175354683, 11.597425144
2006, 1762515353.290749, 693089.1309, 5339057.4783, 2.4705, 48.175355447, 11.597426138
2007, 1762515353.330436, 693089.2231, 5339057.5910, 2.4642, 48.175356436, 11.597427421
2008, 1762515353.371588, 693089.3186, 5339057.7078, 2.4577, 48.175357460, 11.597428752
2009, 1762515353.401586, 693089.3882, 5339057.7930, 2.4530, 48.175358207, 11.597429723
2010, 1762515353.432311, 693089.4559, 5339057.8742, 2.4485, 48.175358918, 11.597430664
2011, 1762515353.465286, 693089.5239, 5339057.9535, 2.4443, 48.175359613, 11.597431610
2012, 1762515353.499133, 693089.5958, 5339058.0369, 2.4397, 48.175360343, 11.597432611
2013, 1762515353.530235, 693089.6609, 5339058.1119, 2.4356, 48.175361000, 11.597433516
2014, 1762515353.577614, 693089.7594, 5339058.2250, 2.4293, 48.175361990, 11.597434885
2015, 1762515353.602921, 693089.7725, 5339058.2400, 2.4285, 48.175362121, 11.597435067
2016, 1762515353.629551, 693089.8497, 5339058.3276, 2.4235, 48.175362887, 11.597436141
2017, 1762515353.662698, 693089.9303, 5339058.4177, 2.4185, 48.175363676, 11.597437260
2018, 1762515353.696494, 693089.9468, 5339058.4362, 2.4175, 48.175363838, 11.597437490
2019, 1762515353.729445, 693090.0281, 5339058.5259, 2.4126, 48.175364622, 11.597438619
2020, 1762515353.772377, 693090.1370, 5339058.6449, 2.4062, 48.175365662, 11.597440130
2021, 1762515353.800891, 693090.2453, 5339058.7619, 2.4000, 48.175366685, 11.597441632
2022, 1762515353.831767, 693090.2712, 5339058.7897, 2.3986, 48.175366928, 11.597441993
2023, 1762515353.865857, 693090.3556, 5339058.8794, 2.3938, 48.175367711, 11.597443162
2024, 1762515353.893011, 693090.3694, 5339058.8940, 2.3931, 48.175367839, 11.597443354
2025, 1762515353.933069, 693090.4573, 5339058.9863, 2.3882, 48.175368645, 11.597444572
2026, 1762515353.984454, 693090.6497, 5339059.1856, 2.3774, 48.175370384, 11.597447239
2027, 1762515354.012289, 693090.6956, 5339059.2325, 2.3748, 48.175370794, 11.597447875
2028, 1762515354.031578, 693090.7063, 5339059.2434, 2.3742, 48.175370889, 11.597448023
2029, 1762515354.054675, 693090.7876, 5339059.3260, 2.3698, 48.175371609, 11.597449149
2030, 1762515354.085666, 693090.8734, 5339059.4123, 2.3651, 48.175372362, 11.597450336
2031, 1762515354.123091, 693090.8932, 5339059.4321, 2.3641, 48.175372534, 11.597450610
2032, 1762515354.162268, 693090.9839, 5339059.5223, 2.3592, 48.175373321, 11.597451866
2033, 1762515354.207459, 693091.1021, 5339059.6383, 2.3529, 48.175374332, 11.597453501
2034, 1762515354.237555, 693091.2300, 5339059.7622, 2.3461, 48.175375411, 11.597455270
2035, 1762515354.264194, 693091.2445, 5339059.7762, 2.3453, 48.175375533, 11.597455471
2036, 1762515354.301165, 693091.3359, 5339059.8639, 2.3405, 48.175376297, 11.597456736
2037, 1762515354.341339, 693091.4297, 5339059.9529, 2.3355, 48.175377072, 11.597458031
2038, 1762515354.376913, 693091.5456, 5339060.0619, 2.3293, 48.175378020, 11.597459633
2039, 1762515354.413768, 693091.6680, 5339060.1848, 2.3225, 48.175379091, 11.597461328
2040, 1762515354.466297, 693091.7782, 5339060.2855, 2.3167, 48.175379967, 11.597462850
2041, 1762515354.497344, 693091.7955, 5339060.3011, 2.3158, 48.175380103, 11.597463088
2042, 1762515354.523010, 693091.8843, 5339060.3811, 2.3111, 48.175380798, 11.597464314
2043, 1762515354.567370, 693091.9841, 5339060.4704, 2.3059, 48.175381573, 11.597465692
2044, 1762515354.605942, 693092.1062, 5339060.5783, 2.2995, 48.175382510, 11.597467377
2045, 1762515354.628174, 693092.1190, 5339060.5894, 2.2989, 48.175382607, 11.597467552
2046, 1762515354.660513, 693092.2571, 5339060.7088, 2.2918, 48.175383643, 11.597469457
2047, 1762515354.690675, 693092.3514, 5339060.7890, 2.2871, 48.175384338, 11.597470756
2048, 1762515354.712668, 693092.3642, 5339060.7998, 2.2864, 48.175384432, 11.597470933
2049, 1762515354.732211, 693092.3756, 5339060.8094, 2.2859, 48.175384516, 11.597471090
2050, 1762515354.782115, 693092.5842, 5339060.9859, 2.2754, 48.175386045, 11.597473965
2051, 1762515354.805006, 693092.5976, 5339060.9972, 2.2747, 48.175386143, 11.597474150
2052, 1762515354.831495, 693092.7231, 5339061.1022, 2.2684, 48.175387054, 11.597475879
2053, 1762515354.872737, 693092.7595, 5339061.1323, 2.2666, 48.175387314, 11.597476379
2054, 1762515354.900205, 693092.8542, 5339061.2098, 2.2619, 48.175387986, 11.597477684
2055, 1762515354.929830, 693092.9505, 5339061.2878, 2.2571, 48.175388661, 11.597479010
2056, 1762515354.966477, 693093.0514, 5339061.3689, 2.2520, 48.175389362, 11.597480399
2057, 1762515354.998715, 693093.0708, 5339061.3843, 2.2511, 48.175389496, 11.597480665
2058, 1762515355.029664, 693093.1953, 5339061.4833, 2.2448, 48.175390352, 11.597482378
2059, 1762515355.062392, 693093.3314, 5339061.5900, 2.2379, 48.175391274, 11.597484251
2060, 1762515355.092406, 693093.3592, 5339061.6115, 2.2364, 48.175391460, 11.597484633
2061, 1762515355.131505, 693093.4638, 5339061.6918, 2.2310, 48.175392154, 11.597486071
2062, 1762515355.182119, 693093.5757, 5339061.7768, 2.2252, 48.175392888, 11.597487610
2063, 1762515355.206607, 693093.6992, 5339061.8696, 2.2187, 48.175393689, 11.597489307
2064, 1762515355.228540, 693093.7128, 5339061.8798, 2.2180, 48.175393776, 11.597489493
2065, 1762515355.266672, 693093.8599, 5339061.9951, 2.2101, 48.175394773, 11.597491518
2066, 1762515355.300902, 693093.9505, 5339062.0816, 2.2045, 48.175395526, 11.597492770
2067, 1762515355.332218, 693093.9701, 5339062.0958, 2.2035, 48.175395648, 11.597493039
2068, 1762515355.366612, 693094.0743, 5339062.1707, 2.1981, 48.175396293, 11.597494470
2069, 1762515355.415306, 693094.1879, 5339062.2516, 2.1922, 48.175396990, 11.597496029
2070, 1762515355.444992, 693094.3176, 5339062.3432, 2.1853, 48.175397778, 11.597497810
2071, 1762515355.463377, 693094.3293, 5339062.3513, 2.1847, 48.175397848, 11.597497970
2072, 1762515355.496887, 693094.4827, 5339062.4573, 2.1763, 48.175398760, 11.597500075
2073, 1762515355.537053, 693094.5930, 5339062.5323, 2.1701, 48.175399404, 11.597501587
2074, 1762515355.563237, 693094.6098, 5339062.5437, 2.1692, 48.175399502, 11.597501817
2075, 1762515355.603969, 693094.7204, 5339062.6184, 2.1630, 48.175400143, 11.597503334
2076, 1762515355.638083, 693094.8552, 5339062.7084, 2.1555, 48.175400916, 11.597505182
2077, 1762515355.665222, 693094.9739, 5339062.7863, 2.1491, 48.175401585, 11.597506809
2078, 1762515355.693088, 693095.0239, 5339062.8187, 2.1464, 48.175401862, 11.597507494
2079, 1762515355.731840, 693095.1355, 5339062.8901, 2.1405, 48.175402474, 11.597509023
2080, 1762515355.764358, 693095.2424, 5339062.9575, 2.1349, 48.175403051, 11.597510486
2081, 1762515355.803349, 693095.2677, 5339062.9733, 2.1336, 48.175403187, 11.597510834
2082, 1762515355.838223, 693095.4277, 5339063.0723, 2.1251, 48.175404033, 11.597513023
2083, 1762515355.865408, 693095.5324, 5339063.1359, 2.1195, 48.175404576, 11.597514456
2084, 1762515355.897294, 693095.5534, 5339063.1485, 2.1184, 48.175404684, 11.597514743
2085, 1762515355.945938, 693095.6718, 5339063.2191, 2.1121, 48.175405287, 11.597516364
2086, 1762515355.990354, 693095.7879, 5339063.2874, 2.1059, 48.175405869, 11.597517951
2087, 1762515356.003416, 693095.9123, 5339063.3601, 2.0992, 48.175406489, 11.597519653
2088, 1762515356.034786, 693096.0237, 5339063.4248, 2.0932, 48.175407041, 11.597521176
2089, 1762515356.061258, 693096.0875, 5339063.4614, 2.0898, 48.175407353, 11.597522048
2090, 1762515356.098195, 693096.1998, 5339063.5246, 2.0837, 48.175407891, 11.597523583
2091, 1762515356.151611, 693096.3234, 5339063.5926, 2.0771, 48.175408468, 11.597525271
2092, 1762515356.183701, 693096.4624, 5339063.6677, 2.0695, 48.175409106, 11.597527169
2093, 1762515356.204206, 693096.4761, 5339063.6750, 2.0688, 48.175409168, 11.597527357
2094, 1762515356.232892, 693096.6229, 5339063.7537, 2.0608, 48.175409836, 11.597529361
2095, 1762515356.267876, 693096.6565, 5339063.7717, 2.0589, 48.175409988, 11.597529821
2096, 1762515356.301352, 693096.7669, 5339063.8298, 2.0528, 48.175410480, 11.597531328
2097, 1762515356.333864, 693096.8765, 5339063.8860, 2.0466, 48.175410956, 11.597532823
2098, 1762515356.375891, 693096.9747, 5339063.9554, 2.0398, 48.175411553, 11.597534171
2099, 1762515356.415220, 693097.1185, 5339064.0266, 2.0314, 48.175412155, 11.597536132
2100, 1762515356.437093, 693097.1331, 5339064.0339, 2.0305, 48.175412216, 11.597536332
2101, 1762515356.473093, 693097.2961, 5339064.1141, 2.0207, 48.175412893, 11.597538555
2102, 1762515356.518320, 693097.4145, 5339064.1713, 2.0136, 48.175413376, 11.597540170
2103, 1762515356.542227, 693097.4292, 5339064.1783, 2.0127, 48.175413435, 11.597540370
2104, 1762515356.571573, 693097.5659, 5339064.2427, 2.0046, 48.175413976, 11.597542232
2105, 1762515356.599036, 693097.5843, 5339064.2512, 2.0035, 48.175414048, 11.597542484
2106, 1762515356.636505, 693097.7489, 5339064.3242, 1.9939, 48.175414660, 11.597544726
2107, 1762515356.663918, 693097.8580, 5339064.3706, 1.9878, 48.175415048, 11.597546211
2108, 1762515356.727994, 693097.9914, 5339064.4267, 1.9802, 48.175415516, 11.597548025
2109, 1762515356.746032, 693098.0036, 5339064.4319, 1.9795, 48.175415559, 11.597548193
2110, 1762515356.784197, 693098.1191, 5339064.4811, 1.9727, 48.175415970, 11.597549764
2111, 1762515356.798563, 693098.2478, 5339064.5362, 1.9648, 48.175416431, 11.597551516
2112, 1762515356.828731, 693098.2682, 5339064.5449, 1.9635, 48.175416503, 11.597551794
2113, 1762515356.864343, 693098.4336, 5339064.6129, 1.9532, 48.175417070, 11.597554044
2114, 1762515356.902536, 693098.5503, 5339064.6584, 1.9460, 48.175417448, 11.597555630
2115, 1762515356.938761, 693098.6660, 5339064.7022, 1.9388, 48.175417810, 11.597557204
2116, 1762515356.959687, 693098.6805, 5339064.7076, 1.9379, 48.175417855, 11.597557400
2117, 1762515356.997252, 693098.8278, 5339064.7625, 1.9287, 48.175418308, 11.597559403
2118, 1762515357.026227, 693098.9622, 5339064.8114, 1.9202, 48.175418712, 11.597561228
2119, 1762515357.062834, 693099.0169, 5339064.8309, 1.9166, 48.175418872, 11.597561972
2120, 1762515357.110626, 693099.1429, 5339064.8747, 1.9083, 48.175419232, 11.597563682
2121, 1762515357.131288, 693099.2495, 5339064.9108, 1.9010, 48.175419528, 11.597565130
2122, 1762515357.166146, 693099.2740, 5339064.9190, 1.8993, 48.175419595, 11.597565462
2123, 1762515357.197332, 693099.3881, 5339064.9574, 1.8911, 48.175419910, 11.597567011
2124, 1762515357.234400, 693099.5369, 5339065.0074, 1.8802, 48.175420318, 11.597569032
2125, 1762515357.268018, 693099.7061, 5339065.0617, 1.8678, 48.175420761, 11.597571328
2126, 1762515357.306783, 693099.7337, 5339065.0701, 1.8658, 48.175420829, 11.597571701
2127, 1762515357.336058, 693099.8478, 5339065.1035, 1.8578, 48.175421098, 11.597573249
2128, 1762515357.366429, 693099.9634, 5339065.1360, 1.8500, 48.175421359, 11.597574816
2129, 1762515357.397643, 693099.9857, 5339065.1422, 1.8485, 48.175421409, 11.597575118
2130, 1762515357.422812, 693100.1303, 5339065.1821, 1.8391, 48.175421728, 11.597577078
2131, 1762515357.464484, 693100.3407, 5339065.2001, 1.8277, 48.175421834, 11.597579913
2132, 1762515357.517788, 693100.4764, 5339065.2328, 1.8186, 48.175422091, 11.597581750
2133, 1762515357.534764, 693100.4887, 5339065.2357, 1.8178, 48.175422113, 11.597581916
2134, 1762515357.577455, 693100.6149, 5339065.2654, 1.8089, 48.175422347, 11.597583625
2135, 1762515357.611537, 693100.7342, 5339065.2940, 1.8003, 48.175422571, 11.597585239
2136, 1762515357.638543, 693100.8796, 5339065.3284, 1.7898, 48.175422842, 11.597587207
2137, 1762515357.663078, 693100.8972, 5339065.3325, 1.7885, 48.175422873, 11.597587445
2138, 1762515357.712724, 693101.0820, 5339065.3722, 1.7756, 48.175423181, 11.597589944
2139, 1762515357.745946, 693101.2008, 5339065.3953, 1.7676, 48.175423356, 11.597591551
2140, 1762515357.763456, 693101.2125, 5339065.3975, 1.7668, 48.175423373, 11.597591709
2141, 1762515357.797773, 693101.3639, 5339065.4252, 1.7570, 48.175423581, 11.597593756
2142, 1762515357.828583, 693101.5154, 5339065.4523, 1.7473, 48.175423783, 11.597595802
2143, 1762515357.859251, 693101.5596, 5339065.4600, 1.7445, 48.175423841, 11.597596399
2144, 1762515357.897469, 693101.6854, 5339065.4813, 1.7366, 48.175423999, 11.597598098
2145, 1762515357.929231, 693101.8062, 5339065.5006, 1.7292, 48.175424139, 11.597599730
2146, 1762515357.961358, 693101.8301, 5339065.5043, 1.7278, 48.175424166, 11.597600052
2147, 1762515357.993086, 693101.9516, 5339065.5221, 1.7204, 48.175424293, 11.597601693
2148, 1762515358.031129, 693102.1108, 5339065.5443, 1.7107, 48.175424450, 11.597603841
2149, 1762515358.060616, 693102.2717, 5339065.5658, 1.7009, 48.175424600, 11.597606013
